VisitYear,VisitMonth,VisitMode,Rating,AttractionType,Country,Region,Continent
2018,7,2,3,2,23,19,4
2018,7,3,4,2,145,12,1
2018,7,2,3,2,7,1,3
2018,6,2,4,2,61,16,2
2018,7,1,3,2,131,13,4
2018,6,1,5,2,7,1,3
2018,6,3,4,2,7,1,3
2017,10,2,4,2,61,16,2
2018,6,1,4,2,145,12,1
2018,6,4,5,2,7,1,3
2017,10,4,4,2,27,12,1
2018,5,3,3,2,123,6,4
2018,5,1,4,2,7,1,3
2018,5,2,5,2,7,1,3
2018,5,1,3,2,62,17,2
2018,5,1,5,2,7,1,3
2018,4,1,4,2,125,18,0
2018,4,2,4,2,7,1,3
2018,4,3,3,2,98,21,4
2018,4,3,2,2,7,1,3
2018,4,2,4,2,61,16,2
2018,2,3,5,2,81,17,2
2018,3,1,5,2,7,1,3
2018,2,2,4,2,144,21,4
2018,2,2,3,2,109,17,2
2018,3,4,3,2,145,12,1
2018,2,1,5,2,145,12,1
2018,2,1,3,2,7,1,3
2018,1,3,3,2,144,21,4
2018,1,2,5,2,7,1,3
2018,1,4,3,2,145,12,1
2018,2,4,4,2,27,12,1
2018,1,4,4,2,7,1,3
2018,1,1,2,2,7,1,3
2018,1,2,4,2,145,12,1
2018,2,1,1,2,76,6,4
2018,1,2,5,2,7,1,3
2018,2,1,2,2,144,21,4
2018,1,3,4,2,7,1,3
2018,1,1,3,2,131,13,4
2018,1,3,4,2,102,13,4
2018,1,2,4,2,7,1,3
2018,1,2,4,2,7,1,3
2018,1,1,5,2,144,21,4
2018,1,1,4,2,48,13,4
2018,1,4,5,2,7,1,3
2017,11,3,5,2,62,17,2
2018,1,1,5,2,27,12,1
2018,1,1,4,2,27,12,1
2018,1,2,4,2,7,1,3
2017,9,2,5,2,7,1,3
2018,1,2,5,2,7,1,3
2018,1,2,4,2,7,1,3
2018,1,2,5,2,7,1,3
2018,1,2,5,2,7,1,3
2017,11,2,4,2,62,17,2
2018,1,2,5,2,7,1,3
2018,1,1,5,2,7,1,3
2018,1,1,4,2,62,17,2
2018,1,1,5,2,7,1,3
2017,10,1,4,2,7,1,3
2018,1,1,3,2,7,1,3
2018,1,3,4,2,7,1,3
2018,1,2,5,2,7,1,3
2017,12,2,5,2,62,17,2
2018,1,2,5,2,7,1,3
2018,1,3,4,2,27,12,1
2017,12,4,5,2,61,16,2
2018,1,2,2,2,7,1,3
2018,1,3,3,2,7,1,3
2018,1,2,4,2,44,6,4
2017,12,1,3,2,67,19,4
2017,10,4,2,2,135,17,2
2018,1,2,3,2,125,18,0
2017,12,2,4,2,62,17,2
2018,1,4,4,2,125,18,0
2017,12,1,4,2,7,1,3
2018,1,2,5,2,144,21,4
2018,1,2,5,2,7,1,3
2018,1,2,5,2,7,1,3
2017,12,2,4,2,61,16,2
2017,12,4,4,2,7,1,3
2017,10,1,3,2,144,21,4
2017,12,2,5,2,7,1,3
2017,12,1,2,2,7,1,3
2017,10,2,4,2,144,21,4
2017,12,1,4,2,125,18,0
2017,12,1,4,2,48,13,4
2017,12,1,4,2,69,8,2
2017,12,2,5,2,144,21,4
2017,12,1,3,2,144,21,4
2017,12,1,3,2,144,21,4
2017,12,4,4,2,62,17,2
2017,10,3,3,2,149,17,2
2017,12,1,3,2,7,1,3
2017,12,2,4,2,69,8,2
2017,1,4,5,2,7,1,3
2017,9,2,5,2,7,1,3
2017,11,1,5,2,144,21,4
2017,11,3,4,2,98,21,4
2017,11,1,5,2,125,18,0
2017,11,1,5,2,127,19,4
2017,11,2,5,2,118,10,2
2017,11,1,4,2,144,21,4
2017,11,4,1,2,100,14,3
2017,11,3,4,2,67,19,4
2017,11,1,4,2,27,12,1
2017,11,1,5,2,7,1,3
2017,11,0,4,2,62,17,2
2017,3,2,5,2,62,17,2
2017,11,4,3,2,62,17,2
2017,11,1,5,2,7,1,3
2017,10,1,5,2,144,21,4
2017,11,1,4,2,7,1,3
2017,10,3,5,2,62,17,2
2017,11,2,4,2,7,1,3
2017,10,3,5,2,7,1,3
2017,11,1,3,2,62,17,2
2017,11,3,3,2,109,17,2
2017,10,1,4,2,31,8,2
2017,10,2,3,2,49,21,4
2016,12,1,3,2,144,21,4
2017,11,3,4,2,122,17,2
2017,10,1,4,2,144,21,4
2017,11,1,4,2,62,17,2
2017,10,1,4,2,144,21,4
2017,10,2,3,2,61,16,2
2017,10,2,3,2,7,1,3
2017,10,3,4,2,144,21,4
2017,10,1,3,2,52,6,4
2017,4,4,5,2,61,16,2
2017,10,2,5,2,81,17,2
2017,10,1,5,2,7,1,3
2017,10,3,5,2,144,21,4
2017,10,1,5,2,7,1,3
2017,10,1,4,2,144,21,4
2017,10,2,5,2,7,1,3
2017,10,1,3,2,98,21,4
2017,10,3,5,2,145,12,1
2017,10,1,4,2,144,21,4
2017,10,1,4,2,62,17,2
2017,10,1,4,2,98,21,4
2017,9,1,5,2,65,21,4
2017,10,2,4,2,142,9,4
2017,10,4,4,2,7,1,3
2017,7,2,3,2,122,17,2
2017,10,4,4,2,145,12,1
2017,9,1,2,2,61,16,2
2017,10,1,1,2,145,12,1
2017,10,3,3,2,7,1,3
2017,8,1,5,2,144,21,4
2017,10,3,4,2,7,1,3
2017,10,2,4,2,27,12,1
2017,10,3,1,2,76,6,4
2017,10,1,3,2,144,21,4
2017,7,3,4,2,7,1,3
2017,10,2,5,2,62,17,2
2017,10,2,2,2,7,1,3
2017,10,1,3,2,7,1,3
2017,10,1,3,2,62,17,2
2017,10,1,4,2,145,12,1
2017,10,3,5,2,145,12,1
2017,10,4,5,2,61,16,2
2017,9,2,4,2,7,1,3
2017,10,4,3,2,15,21,4
2017,10,1,3,2,7,1,3
2017,10,4,5,2,62,17,2
2017,10,1,4,2,144,21,4
2017,10,2,3,2,132,6,4
2017,9,1,4,2,144,21,4
2017,10,2,3,2,84,14,3
2017,10,2,5,2,61,16,2
2017,10,4,2,2,100,14,3
2017,10,2,5,2,144,21,4
2017,10,4,5,2,7,1,3
2017,9,3,5,2,62,17,2
2017,9,1,5,2,144,21,4
2017,9,3,3,2,62,17,2
2017,8,1,5,2,7,1,3
2017,9,3,5,2,145,12,1
2017,10,2,5,2,7,1,3
2017,9,1,4,2,7,1,3
2017,8,2,5,2,7,1,3
2017,9,1,5,2,122,17,2
2017,9,1,3,2,7,1,3
2017,9,3,3,2,7,1,3
2017,9,1,2,2,7,1,3
2017,9,1,5,2,145,12,1
2017,9,1,5,2,7,1,3
2017,9,2,4,2,61,16,2
2017,9,1,2,2,144,21,4
2016,10,1,5,2,115,6,4
2017,8,1,4,2,145,12,1
2017,9,3,5,2,145,12,1
2017,9,1,5,2,109,17,2
2017,1,1,4,2,27,12,1
2017,8,4,5,2,126,8,2
2017,9,1,2,2,7,1,3
2017,9,1,3,2,111,19,4
2017,9,1,4,2,52,6,4
2017,9,1,5,2,144,21,4
2017,9,1,5,2,144,21,4
2017,8,4,5,2,145,12,1
2017,9,3,4,2,37,10,2
2017,4,2,5,2,7,1,3
2017,9,3,3,2,7,1,3
2017,9,2,4,2,67,19,4
2017,9,4,5,2,125,18,0
2017,9,1,2,2,81,17,2
2017,6,1,4,2,7,1,3
2017,8,1,5,2,144,21,4
2017,9,1,4,2,7,1,3
2017,8,1,4,2,100,14,3
2017,9,3,4,2,39,13,4
2017,9,1,4,2,7,1,3
2017,9,2,5,2,7,1,3
2017,9,3,4,2,7,1,3
2017,6,1,4,2,144,21,4
2017,8,4,5,2,144,21,4
2017,9,1,4,2,62,17,2
2017,8,1,4,2,67,19,4
2017,9,1,4,2,122,17,2
2017,8,1,5,2,7,1,3
2017,9,1,4,2,7,1,3
2017,8,3,5,2,7,1,3
2017,8,4,5,2,37,10,2
2017,9,4,5,2,7,1,3
2017,8,2,5,2,39,13,4
2017,8,4,5,2,62,17,2
2017,8,4,5,2,145,12,1
2017,7,2,4,2,144,21,4
2017,8,4,5,2,62,17,2
2017,6,1,4,2,145,12,1
2017,8,3,5,2,145,12,1
2017,8,2,5,2,7,1,3
2017,8,3,3,2,62,17,2
2017,8,2,5,2,98,21,4
2017,7,4,5,2,7,1,3
2017,7,2,4,2,62,17,2
2017,7,1,5,2,145,12,1
2017,8,3,4,2,122,17,2
2017,5,1,5,2,145,12,1
2017,8,2,4,2,98,21,4
2017,8,2,4,2,62,17,2
2017,8,2,4,2,122,17,2
2017,8,1,3,2,144,21,4
2017,7,3,2,2,7,1,3
2017,8,3,5,2,7,1,3
2017,8,3,4,2,7,1,3
2017,8,1,4,2,4,15,1
2017,8,1,4,2,7,1,3
2017,6,2,5,2,62,17,2
2017,8,2,4,2,7,1,3
2017,6,2,4,2,7,1,3
2017,8,2,4,2,7,1,3
2017,7,1,5,2,7,1,3
2017,7,4,5,2,98,21,4
2017,3,1,4,2,144,21,4
2017,8,3,5,2,7,1,3
2017,8,3,4,2,34,6,4
2017,8,2,2,2,7,1,3
2017,8,1,2,2,7,1,3
2017,8,4,4,2,67,19,4
2016,9,3,5,2,62,17,2
2017,7,2,4,2,115,6,4
2017,8,2,3,2,98,21,4
2017,8,3,5,2,7,1,3
2017,8,4,4,2,7,1,3
2017,8,2,4,2,144,21,4
2017,8,3,5,2,62,17,2
2017,7,0,5,2,7,1,3
2017,8,2,4,2,144,21,4
2017,8,2,5,2,62,17,2
2017,8,1,5,2,144,21,4
2017,6,1,5,2,81,17,2
2017,7,1,5,2,7,1,3
2017,7,2,4,2,145,12,1
2017,8,4,5,2,61,16,2
2017,7,1,2,2,145,12,1
2017,7,1,4,2,7,1,3
2017,7,3,3,2,7,1,3
2017,7,1,5,2,97,16,2
2017,7,1,4,2,7,1,3
2017,7,2,3,2,100,14,3
2017,7,2,5,2,7,1,3
2017,7,1,5,2,25,17,2
2017,6,1,3,2,144,21,4
2017,7,4,4,2,39,13,4
2017,7,1,4,2,7,1,3
2017,7,1,5,2,61,16,2
2017,7,1,4,2,98,21,4
2017,7,1,3,2,144,21,4
2017,7,2,3,2,7,1,3
2017,6,2,2,2,145,12,1
2017,7,1,5,2,7,1,3
2017,7,2,3,2,65,21,4
2017,7,2,5,2,62,17,2
2017,7,1,4,2,7,1,3
2017,7,1,3,2,62,17,2
2017,6,1,4,2,144,21,4
2017,7,4,3,2,7,1,3
2016,12,1,5,2,62,17,2
2017,7,2,4,2,110,6,4
2017,6,2,4,2,7,1,3
2017,7,4,5,2,7,1,3
2017,7,1,4,2,145,12,1
2017,7,3,5,2,7,1,3
2017,7,1,5,2,15,21,4
2017,6,3,5,2,144,21,4
2017,7,1,5,2,7,1,3
2017,7,1,4,2,61,16,2
2017,7,2,4,2,7,1,3
2017,7,2,2,2,125,18,0
2017,6,1,3,2,7,1,3
2017,6,2,2,2,144,21,4
2017,6,1,3,2,7,1,3
2017,5,1,4,2,144,21,4
2017,7,1,1,2,7,1,3
2017,6,1,5,2,7,1,3
2017,6,2,4,2,62,17,2
2017,4,4,3,2,7,1,3
2017,6,3,4,2,81,17,2
2017,6,1,4,2,144,21,4
2017,7,2,4,2,115,6,4
2017,6,1,4,2,144,21,4
2017,6,2,3,2,7,1,3
2017,6,3,4,2,52,6,4
2017,5,1,3,2,144,21,4
2017,6,2,5,2,145,12,1
2017,6,2,2,2,61,16,2
2017,6,2,4,2,144,21,4
2017,6,3,5,2,7,1,3
2017,6,1,4,2,144,21,4
2017,6,1,4,2,144,21,4
2017,6,1,4,2,65,21,4
2017,6,1,2,2,7,1,3
2017,6,1,3,2,7,1,3
2017,6,1,5,2,144,21,4
2017,6,1,4,2,62,17,2
2017,6,4,4,2,98,21,4
2017,6,3,3,2,7,1,3
2017,6,1,4,2,125,18,0
2017,5,4,3,2,7,1,3
2017,6,1,4,2,7,1,3
2017,6,2,3,2,102,13,4
2017,4,1,5,2,52,6,4
2017,6,1,3,2,7,1,3
2017,5,2,4,2,27,12,1
2017,6,1,3,2,144,21,4
2017,5,1,4,2,145,12,1
2017,4,2,5,2,7,1,3
2017,5,1,3,2,145,12,1
2017,6,1,3,2,7,1,3
2017,5,2,3,2,61,16,2
2017,2,3,5,2,62,17,2
2017,6,1,3,2,145,12,1
2017,6,2,5,2,145,12,1
2017,6,4,4,2,98,21,4
2017,6,3,4,2,145,12,1
2016,8,3,4,2,144,21,4
2017,6,4,4,2,100,14,3
2017,5,2,4,2,7,1,3
2017,6,1,5,2,7,1,3
2017,6,2,4,2,144,21,4
2017,5,4,4,2,7,1,3
2017,6,2,5,2,62,17,2
2017,5,0,5,2,145,12,1
2017,5,1,4,2,7,1,3
2017,5,1,4,2,7,1,3
2017,6,2,2,2,100,14,3
2017,5,3,4,2,7,1,3
2017,6,1,3,2,7,1,3
2016,8,2,5,2,145,12,1
2017,5,1,4,2,7,1,3
2017,6,2,4,2,122,17,2
2017,4,4,3,2,114,19,4
2017,6,2,5,2,7,1,3
2017,6,1,4,2,144,21,4
2017,5,2,4,2,61,16,2
2017,6,1,3,2,48,13,4
2017,5,1,3,2,62,17,2
2017,5,1,4,2,144,21,4
2017,5,2,4,2,145,12,1
2017,4,1,5,2,144,21,4
2017,5,1,5,2,144,21,4
2017,5,3,5,2,144,21,4
2017,5,1,5,2,145,12,1
2017,5,3,5,2,7,1,3
2017,5,1,5,2,7,1,3
2017,5,1,4,2,15,21,4
2016,8,1,5,2,7,1,3
2017,5,2,3,2,98,21,4
2017,5,3,4,2,7,1,3
2017,5,1,5,2,7,1,3
2017,4,1,1,2,144,21,4
2017,5,1,4,2,145,12,1
2017,5,1,5,2,7,1,3
2017,3,3,4,2,7,1,3
2017,1,3,5,2,131,13,4
2017,5,2,4,2,100,14,3
2016,9,1,5,2,144,21,4
2017,5,1,5,2,145,12,1
2017,5,3,5,2,125,18,0
2017,4,1,5,2,7,1,3
2017,4,2,5,2,145,12,1
2017,5,1,1,2,7,1,3
2017,5,3,5,2,15,21,4
2017,5,1,5,2,144,21,4
2017,5,2,5,2,81,17,2
2017,5,1,3,2,84,14,3
2017,5,1,5,2,62,17,2
2017,5,1,4,2,144,21,4
2017,5,3,3,2,62,17,2
2016,12,2,5,2,12,16,2
2017,5,4,4,2,100,14,3
2017,5,2,5,2,7,1,3
2017,5,0,5,2,62,17,2
2017,5,2,5,2,7,1,3
2017,4,1,5,2,7,1,3
2017,2,1,4,2,7,1,3
2017,4,0,5,2,7,1,3
2017,5,4,4,2,144,21,4
2017,5,1,2,2,144,21,4
2017,5,1,4,2,87,12,1
2017,5,1,4,2,7,1,3
2017,5,1,2,2,11,10,2
2017,4,2,3,2,115,6,4
2017,5,1,3,2,144,21,4
2017,5,4,2,2,145,12,1
2016,12,3,5,2,62,17,2
2017,3,3,5,2,62,17,2
2017,5,2,5,2,61,16,2
2017,4,1,4,2,48,13,4
2017,5,2,3,2,65,21,4
2017,5,3,3,2,144,21,4
2017,4,1,1,2,100,14,3
2017,4,1,3,2,144,21,4
2017,4,1,3,2,7,1,3
2017,4,1,5,2,144,21,4
2017,5,3,4,2,127,19,4
2016,7,1,2,2,7,1,3
2017,4,1,5,2,62,17,2
2017,4,1,5,2,7,1,3
2017,4,3,2,2,62,17,2
2017,4,2,5,2,7,1,3
2017,4,1,5,2,7,1,3
2017,4,2,4,2,98,21,4
2017,4,1,5,2,125,18,0
2017,4,1,4,2,31,8,2
2017,3,1,5,2,144,21,4
2017,4,3,5,2,62,17,2
2017,4,4,3,2,7,1,3
2017,4,1,5,2,7,1,3
2017,4,1,3,2,123,6,4
2017,4,4,4,2,135,17,2
2017,4,4,5,2,7,1,3
2017,4,4,5,2,62,17,2
2017,4,3,5,2,61,16,2
2016,11,1,3,2,145,12,1
2017,4,2,3,2,7,1,3
2017,4,2,5,2,144,21,4
2017,4,2,4,2,7,1,3
2017,4,3,5,2,145,12,1
2017,4,2,1,2,49,21,4
2017,4,2,4,2,7,1,3
2017,4,3,5,2,62,17,2
2017,4,4,5,2,144,21,4
2017,4,4,4,2,144,21,4
2017,3,2,4,2,7,1,3
2017,4,3,3,2,143,10,2
2017,4,1,5,2,7,1,3
2017,3,1,3,2,125,18,0
2017,3,1,5,2,7,1,3
2017,4,3,5,2,27,12,1
2017,4,2,5,2,145,12,1
2017,4,1,3,2,7,1,3
2017,4,2,4,2,7,1,3
2017,4,1,4,2,7,1,3
2017,4,2,5,2,7,1,3
2017,4,1,4,2,144,21,4
2017,4,1,5,2,7,1,3
2017,4,2,5,2,7,1,3
2017,4,4,3,2,27,12,1
2017,3,1,5,2,144,21,4
2017,4,1,4,2,144,21,4
2017,4,2,3,2,132,6,4
2017,3,2,4,2,144,21,4
2017,3,1,1,2,144,21,4
2017,3,1,5,2,62,17,2
2017,1,2,3,2,7,1,3
2017,3,4,4,2,49,21,4
2017,3,1,4,2,62,17,2
2016,10,1,4,2,62,17,2
2017,3,1,4,2,7,1,3
2017,3,2,4,2,62,17,2
2017,3,3,4,2,7,1,3
2017,3,1,5,2,144,21,4
2017,3,3,4,2,145,12,1
2017,3,1,4,2,7,1,3
2017,3,1,3,2,27,12,1
2017,2,1,5,2,25,17,2
2017,3,0,3,2,62,17,2
2017,3,1,4,2,144,21,4
2017,3,1,2,2,144,21,4
2017,3,1,4,2,145,12,1
2017,2,3,4,2,27,12,1
2017,3,2,4,2,65,21,4
2016,9,3,4,2,139,10,2
2017,3,3,5,2,7,1,3
2017,3,4,5,2,145,12,1
2017,3,2,3,2,144,21,4
2017,3,2,5,2,81,17,2
2017,3,1,5,2,7,1,3
2017,2,1,4,2,49,21,4
2017,2,4,3,2,62,17,2
2017,3,1,4,2,7,1,3
2017,1,1,5,2,61,16,2
2017,3,4,4,2,149,17,2
2016,12,2,4,2,145,12,1
2017,3,3,3,2,7,1,3
2017,2,1,5,2,27,12,1
2017,3,1,4,2,144,21,4
2017,3,1,4,2,7,1,3
2017,3,3,2,2,7,1,3
2017,2,2,4,2,125,18,0
2017,3,1,2,2,7,1,3
2017,3,1,5,2,7,1,3
2017,3,2,5,2,7,1,3
2017,3,3,5,2,7,1,3
2017,3,0,5,2,62,17,2
2017,3,2,1,2,7,1,3
2017,3,1,5,2,7,1,3
2017,3,1,4,2,7,1,3
2017,1,1,4,2,144,21,4
2017,3,3,3,2,123,6,4
2017,3,2,4,2,144,21,4
2017,2,3,3,2,144,21,4
2017,2,1,2,2,7,1,3
2017,3,1,3,2,7,1,3
2017,2,4,3,2,145,12,1
2017,3,2,4,2,7,1,3
2017,2,1,3,2,144,21,4
2017,2,1,3,2,82,16,2
2017,2,1,1,2,145,12,1
2017,2,2,4,2,39,13,4
2017,2,3,3,2,145,12,1
2017,2,3,5,2,7,1,3
2017,2,1,4,2,81,17,2
2017,2,1,5,2,62,17,2
2017,1,4,4,2,7,1,3
2017,2,1,5,2,145,12,1
2016,5,2,5,2,62,17,2
2017,2,2,4,2,145,12,1
2017,2,3,4,2,144,21,4
2017,2,1,4,2,7,1,3
2017,2,3,4,2,7,1,3
2017,2,3,5,2,7,1,3
2017,2,1,4,2,144,21,4
2017,2,1,4,2,27,12,1
2017,2,3,1,2,15,21,4
2016,10,1,3,2,52,6,4
2016,10,1,4,2,132,6,4
2017,2,1,4,2,7,1,3
2017,2,3,4,2,102,13,4
2016,12,2,3,2,122,17,2
2017,2,3,5,2,7,1,3
2017,2,1,5,2,62,17,2
2017,2,2,5,2,144,21,4
2017,2,1,5,2,27,12,1
2017,2,1,5,2,62,17,2
2017,2,1,5,2,62,17,2
2017,1,1,5,2,27,12,1
2017,2,2,3,2,62,17,2
2017,2,3,4,2,145,12,1
2017,2,3,4,2,144,21,4
2017,2,1,4,2,60,13,4
2017,2,2,5,2,62,17,2
2017,1,2,4,2,7,1,3
2017,1,2,5,2,62,17,2
2017,2,2,5,2,79,6,4
2017,2,2,2,2,81,17,2
2017,2,3,4,2,145,12,1
2017,1,1,5,2,144,21,4
2017,2,1,5,2,145,12,1
2016,12,3,5,2,62,17,2
2017,2,4,3,2,27,12,1
2017,2,1,5,2,7,1,3
2017,2,1,5,2,7,1,3
2017,1,4,4,2,145,12,1
2017,2,1,4,2,7,1,3
2016,12,4,4,2,144,21,4
2017,2,1,3,2,143,10,2
2017,1,1,4,2,127,19,4
2017,2,2,5,2,7,1,3
2017,1,2,4,2,122,17,2
2017,1,1,5,2,135,17,2
2017,1,4,3,2,33,4,1
2017,1,1,4,2,52,6,4
2017,1,1,4,2,144,21,4
2017,1,4,5,2,27,12,1
2017,1,4,3,2,7,1,3
2017,1,2,5,2,133,8,2
2017,1,4,4,2,62,17,2
2017,1,4,4,2,144,21,4
2016,7,2,4,2,62,17,2
2016,6,1,5,2,144,21,4
2017,1,1,4,2,7,1,3
2017,1,2,3,2,100,14,3
2017,1,1,4,2,27,12,1
2017,1,1,2,2,7,1,3
2016,12,2,4,2,27,12,1
2016,12,2,4,2,7,1,3
2017,1,2,4,2,7,1,3
2017,1,2,5,2,7,1,3
2016,12,3,4,2,98,21,4
2016,12,2,4,2,7,1,3
2017,1,4,4,2,49,21,4
2016,12,2,4,2,12,16,2
2016,9,1,3,2,37,10,2
2016,12,2,4,2,7,1,3
2017,1,2,5,2,125,18,0
2017,1,1,5,2,100,14,3
2016,12,1,4,2,7,1,3
2017,1,2,5,2,7,1,3
2017,1,2,4,2,7,1,3
2016,10,0,3,2,62,17,2
2017,1,2,3,2,7,1,3
2017,1,2,5,2,7,1,3
2017,1,1,2,2,7,1,3
2016,12,2,4,2,139,10,2
2016,12,2,4,2,61,16,2
2016,12,2,4,2,109,17,2
2017,1,2,5,2,7,1,3
2017,1,1,5,2,7,1,3
2017,1,2,5,2,48,13,4
2017,1,2,4,2,62,17,2
2017,1,1,5,2,131,13,4
2017,1,1,5,2,48,13,4
2017,1,3,4,2,4,15,1
2016,12,2,4,2,7,1,3
2016,5,2,4,2,111,19,4
2017,1,3,2,2,145,12,1
2016,12,1,4,2,81,17,2
2016,12,2,3,2,62,17,2
2017,1,2,4,2,102,13,4
2016,10,1,4,2,7,1,3
2017,1,1,5,2,126,8,2
2016,12,4,3,2,145,12,1
2017,1,1,2,2,145,12,1
2016,12,2,5,2,7,1,3
2017,1,1,5,2,7,1,3
2017,1,1,5,2,7,1,3
2017,1,2,5,2,31,8,2
2016,12,2,4,2,7,1,3
2017,1,3,4,2,52,6,4
2016,12,1,5,2,7,1,3
2016,12,2,4,2,145,12,1
2016,6,4,4,2,7,1,3
2016,12,1,4,2,7,1,3
2016,12,1,5,2,67,19,4
2016,12,1,5,2,144,21,4
2016,11,1,5,2,7,1,3
2016,12,1,5,2,7,1,3
2016,12,1,3,2,144,21,4
2016,11,4,4,2,98,21,4
2016,12,2,2,2,81,17,2
2016,11,2,4,2,7,1,3
2016,12,2,5,2,31,8,2
2016,12,1,5,2,7,1,3
2016,12,1,5,2,27,12,1
2016,12,1,2,2,27,12,1
2016,9,1,4,2,144,21,4
2016,12,1,4,2,7,1,3
2016,12,2,5,2,145,12,1
2016,11,4,5,2,7,1,3
2016,11,1,4,2,144,21,4
2016,12,2,4,2,7,1,3
2016,12,2,4,2,7,1,3
2016,12,1,2,2,7,1,3
2016,11,1,4,2,7,1,3
2016,12,2,5,2,144,21,4
2016,12,2,2,2,39,13,4
2016,12,1,3,2,144,21,4
2016,12,2,3,2,144,21,4
2016,11,1,4,2,7,1,3
2016,12,2,4,2,7,1,3
2016,9,3,4,2,62,17,2
2016,12,2,4,2,62,17,2
2016,11,3,3,2,7,1,3
2016,12,1,5,2,132,6,4
2016,11,1,4,2,62,17,2
2016,12,1,3,2,145,12,1
2016,8,2,4,2,62,17,2
2016,12,1,3,2,7,1,3
2016,12,1,5,2,145,12,1
2016,12,1,5,2,31,8,2
2016,12,1,3,2,122,17,2
2016,4,1,3,2,52,6,4
2016,12,1,5,2,61,16,2
2016,11,2,4,2,7,1,3
2016,11,1,5,2,62,17,2
2016,11,4,4,2,7,1,3
2016,12,4,4,2,144,21,4
2016,12,4,4,2,145,12,1
2016,11,1,5,2,62,17,2
2016,11,3,4,2,7,1,3
2016,11,2,5,2,7,1,3
2016,11,1,3,2,27,12,1
2016,10,2,4,2,7,1,3
2016,10,1,4,2,65,21,4
2016,11,3,3,2,109,17,2
2016,11,1,3,2,7,1,3
2016,11,3,4,2,7,1,3
2016,11,2,3,2,144,21,4
2016,10,2,3,2,65,21,4
2016,11,1,3,2,98,21,4
2016,11,1,4,2,89,21,4
2016,10,1,5,2,7,1,3
2016,11,1,3,2,27,12,1
2016,11,1,5,2,7,1,3
2016,10,3,3,2,145,12,1
2016,11,2,5,2,61,16,2
2016,11,3,4,2,7,1,3
2016,10,4,5,2,144,21,4
2016,11,1,4,2,7,1,3
2016,11,1,4,2,144,21,4
2016,7,2,4,2,7,1,3
2016,11,1,5,2,7,1,3
2016,10,1,3,2,127,19,4
2016,11,3,5,2,7,1,3
2016,10,2,3,2,144,21,4
2016,11,1,3,2,61,16,2
2016,11,3,4,2,7,1,3
2016,10,2,4,2,7,1,3
2016,11,3,4,2,100,14,3
2016,11,1,4,2,145,12,1
2016,8,2,5,2,7,1,3
2016,10,1,5,2,7,1,3
2016,11,1,3,2,27,12,1
2016,10,1,3,2,61,16,2
2016,11,1,5,2,7,1,3
2016,10,3,3,2,49,21,4
2016,8,2,5,2,62,17,2
2016,10,4,5,2,105,10,2
2016,8,2,4,2,7,1,3
2016,10,1,5,2,7,1,3
2016,10,1,4,2,100,14,3
2016,10,1,4,2,122,17,2
2016,10,3,4,2,7,1,3
2016,6,2,4,2,122,17,2
2016,10,1,4,2,7,1,3
2016,10,3,3,2,7,1,3
2016,9,1,5,2,144,21,4
2016,10,2,5,2,145,12,1
2016,10,4,4,2,144,21,4
2016,10,1,4,2,27,12,1
2016,10,1,3,2,66,10,2
2016,10,1,3,2,144,21,4
2016,10,1,3,2,144,21,4
2016,9,1,1,2,23,19,4
2016,10,2,2,2,62,17,2
2016,10,1,5,2,144,21,4
2016,10,2,3,2,7,1,3
2016,10,3,5,2,144,21,4
2016,10,4,3,2,52,6,4
2016,9,3,4,2,7,1,3
2016,10,1,4,2,27,12,1
2016,10,4,3,2,7,1,3
2016,9,1,3,2,98,21,4
2016,10,1,2,2,135,17,2
2016,10,3,5,2,7,1,3
2016,10,2,3,2,7,1,3
2016,9,1,5,2,122,17,2
2016,10,2,4,2,127,19,4
2016,10,1,3,2,7,1,3
2016,10,2,5,2,7,1,3
2016,10,1,4,2,98,21,4
2016,10,1,5,2,131,13,4
2016,10,4,4,2,61,16,2
2016,10,1,4,2,144,21,4
2016,10,1,5,2,62,17,2
2016,10,1,5,2,7,1,3
2016,9,2,4,2,61,16,2
2016,10,2,5,2,7,1,3
2016,9,1,4,2,144,21,4
2016,10,1,5,2,144,21,4
2016,10,1,3,2,144,21,4
2016,10,3,4,2,62,17,2
2016,10,1,2,2,52,6,4
2016,8,4,5,2,62,17,2
2016,9,4,3,2,145,12,1
2016,10,2,3,2,100,14,3
2016,10,4,3,2,127,19,4
2016,10,2,3,2,135,17,2
2016,10,1,4,2,144,21,4
2016,9,1,4,2,144,21,4
2016,10,1,4,2,62,17,2
2016,9,2,4,2,7,1,3
2016,9,1,3,2,27,12,1
2016,9,3,5,2,145,12,1
2016,10,1,4,2,144,21,4
2016,9,1,4,2,7,1,3
2016,10,3,5,2,109,17,2
2016,9,2,4,2,7,1,3
2016,8,3,4,2,61,16,2
2016,9,2,5,2,7,1,3
2016,9,1,3,2,27,12,1
2016,9,1,4,2,145,12,1
2016,7,3,4,2,62,17,2
2016,9,2,5,2,144,21,4
2016,9,3,5,2,7,1,3
2016,9,1,4,2,7,1,3
2016,9,4,5,2,122,17,2
2016,9,1,4,2,135,17,2
2016,9,1,5,2,144,21,4
2016,9,1,3,2,37,10,2
2016,9,2,4,2,12,16,2
2016,8,3,5,2,7,1,3
2015,10,1,3,2,144,21,4
2016,9,2,4,2,144,21,4
2016,9,1,5,2,7,1,3
